date,total_sales,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean,expanding_mean
2014-06-25,1351598.7100000002,1316510.8699999992,1399206.9300000004,1728121.57,2321150.489999998,1837449.899999999,1472551.279999997,1536557.9900000005,1632369.9642857113,1462101.9868946432
2014-06-26,1989793.1200000201,1351598.7100000002,1316510.8699999992,1399206.9300000004,1728121.57,2321150.489999998,1837449.899999999,1472551.279999997,1706261.655714286,1463075.5867712214
2014-06-27,2241271.7499999944,1989793.1200000201,1351598.7100000002,1316510.8699999992,1399206.9300000004,1728121.57,2321150.489999998,1837449.899999999,1763950.491428571,1464508.7288766152
2014-06-28,2283171.47000002,2241271.7499999944,1989793.1200000201,1351598.7100000002,1316510.8699999992,1399206.9300000004,1728121.57,2321150.489999998,1758524.9171428601,1466013.6236213273
2014-06-29,1634406.4899999993,2283171.47000002,2241271.7499999944,1989793.1200000201,1351598.7100000002,1316510.8699999992,1399206.9300000004,1728121.57,1745137.0485714313,1466322.6013578018
2014-06-30,1577358.0000000363,1634406.4899999993,2283171.47000002,2241271.7499999944,1989793.1200000201,1351598.7100000002,1316510.8699999992,1399206.9300000004,1770587.2014285794,1466525.9628937766
2014-07-01,1235525.4099999599,1577358.0000000363,1634406.4899999993,2283171.47000002,2241271.7499999944,1989793.1200000201,1351598.7100000002,1316510.8699999992,1759017.8500000022,1466103.65840951
2014-07-02,1261193.2799999968,1235525.4099999599,1577358.0000000363,1634406.4899999993,2283171.47000002,2241271.7499999944,1989793.1200000201,1351598.7100000002,1746102.7885714304,1465729.7343613175
2014-07-03,1436403.5099999097,1261193.2799999968,1235525.4099999599,1577358.0000000363,1634406.4899999993,2283171.47000002,2241271.7499999944,1989793.1200000201,1667047.1299999862,1465676.3168306046
2014-07-04,1828826.5999999898,1436403.5099999097,1261193.2799999968,1235525.4099999599,1577358.0000000363,1634406.4899999993,2283171.47000002,2241271.7499999944,1608126.3942856998,1466336.5900727306
2014-07-05,2059623.6300000097,1828826.5999999898,1436403.5099999097,1261193.2799999968,1235525.4099999599,1577358.0000000363,1634406.4899999993,2283171.47000002,1576190.9885714129,1467413.3360617093
2014-07-06,1560871.9400000104,2059623.6300000097,1828826.5999999898,1436403.5099999097,1261193.2799999968,1235525.4099999599,1577358.0000000363,1634406.4899999993,1565686.0528571287,1467582.6451268152
2014-07-07,1402473.57000004,1560871.9400000104,2059623.6300000097,1828826.5999999898,1436403.5099999097,1261193.2799999968,1235525.4099999599,1577358.0000000363,1540702.5628571291,1467464.9071971104
2014-07-08,1243300.37,1402473.57000004,1560871.9400000104,2059623.6300000097,1828826.5999999898,1436403.5099999097,1261193.2799999968,1235525.4099999599,1541813.2714285639,1467060.2780685956
2014-07-09,1517130.3699999992,1243300.37,1402473.57000004,1560871.9400000104,2059623.6300000097,1828826.5999999898,1436403.5099999097,1261193.2799999968,1578375.7128571353,1467150.4944504541
2014-07-10,1546385.9299999988,1517130.3699999992,1243300.37,1402473.57000004,1560871.9400000104,2059623.6300000097,1828826.5999999898,1436403.5099999097,1594087.4871428623,1467293.0042266222
2014-07-11,1863000.3900000113,1546385.9299999988,1517130.3699999992,1243300.37,1402473.57000004,1560871.9400000104,2059623.6300000097,1828826.5999999898,1598969.4571428653,1468003.4304129297
2014-07-12,1989510.6300000087,1863000.3900000113,1546385.9299999988,1517130.3699999992,1243300.37,1402473.57000004,1560871.9400000104,2059623.6300000097,1588953.314285722,1468938.0311290356
2014-07-13,1487437.06,1989510.6300000087,1863000.3900000113,1546385.9299999988,1517130.3699999992,1243300.37,1402473.57000004,1560871.9400000104,1578462.6171428636,1468971.124203939
2014-07-14,1468054.6400000306,1487437.06,1989510.6300000087,1863000.3900000113,1546385.9299999988,1517130.3699999992,1243300.37,1402473.57000004,1587831.3414285765,1468969.4876250033
2014-07-15,1373338.0400000052,1468054.6400000306,1487437.06,1989510.6300000087,1863000.3900000113,1546385.9299999988,1517130.3699999992,1243300.37,1606408.151428577,1468799.0215864559
2014-07-16,1211677.219999999,1373338.0400000052,1468054.6400000306,1487437.06,1989510.6300000087,1863000.3900000113,1546385.9299999988,1517130.3699999992,1562771.9871428628,1468341.509483989
2014-07-17,1276999.979999998,1211677.219999999,1373338.0400000052,1468054.6400000306,1487437.06,1989510.6300000087,1863000.3900000113,1546385.9299999988,1524288.2800000054,1468001.648863236
2014-07-18,1390921.75,1276999.979999998,1211677.219999999,1373338.0400000052,1468054.6400000306,1487437.06,1989510.6300000087,1863000.3900000113,1456848.474285718,1467864.9823758898
2014-07-19,1765856.6699999983,1390921.75,1276999.979999998,1211677.219999999,1373338.0400000052,1468054.6400000306,1487437.06,1989510.6300000087,1424897.908571431,1468392.4012920386
2014-07-20,1533994.8199999894,1765856.6699999983,1390921.75,1276999.979999998,1211677.219999999,1373338.0400000052,1468054.6400000306,1487437.06,1431549.017142858,1468508.3066254447
2014-07-21,1400692.999999996,1533994.8199999894,1765856.6699999983,1390921.75,1276999.979999998,1211677.219999999,1373338.0400000052,1468054.6400000306,1421925.9257142816,1468388.7029100559
2014-07-22,1305152.8999999962,1400692.999999996,1533994.8199999894,1765856.6699999983,1390921.75,1276999.979999998,1211677.219999999,1373338.0400000052,1412185.1914285661,1468101.3159331016
2014-07-23,1276525.870000009,1305152.8999999962,1400692.999999996,1533994.8199999894,1765856.6699999983,1390921.75,1276999.979999998,1211677.219999999,1421449.2842857104,1467764.6279789135
2014-07-24,1235106.69000001,1276525.870000009,1305152.8999999962,1400692.999999996,1533994.8199999894,1765856.6699999983,1390921.75,1276999.979999998,1415464.5285714264,1467356.4561578978
2014-07-25,1372669.2900000112,1235106.69000001,1276525.870000009,1305152.8999999962,1400692.999999996,1533994.8199999894,1765856.6699999983,1390921.75,1412857.0342857135,1467190.6292469383
2014-07-26,1721750.2200000102,1372669.2900000112,1235106.69000001,1276525.870000009,1305152.8999999962,1400692.999999996,1533994.8199999894,1765856.6699999983,1406556.1128571439,1467635.6634965066
2014-07-27,1694346.2100000002,1721750.2200000102,1372669.2900000112,1235106.69000001,1276525.870000009,1305152.8999999962,1400692.999999996,1533994.8199999894,1429463.4542857169,1468031.3189005267
2014-07-28,1179215.770000001,1694346.2100000002,1721750.2200000102,1372669.2900000112,1235106.69000001,1276525.870000009,1305152.8999999962,1400692.999999996,1397823.8500000034,1467528.1559233482
2014-07-29,1331013.69,1179215.770000001,1694346.2100000002,1721750.2200000102,1372669.2900000112,1235106.69000001,1276525.870000009,1305152.8999999962,1401518.2485714324,1467290.7394608727
2014-07-30,4901649.240000073,1331013.69,1179215.770000001,1694346.2100000002,1721750.2200000102,1372669.2900000112,1235106.69000001,1276525.870000009,1919393.0157142987,1473253.167413198
2014-07-31,2099624.61999986,4901649.240000073,1331013.69,1179215.770000001,1694346.2100000002,1721750.2200000102,1372669.2900000112,1235106.69000001,2042895.5771428484,1474338.7331889113
2014-08-01,1861393.150000006,2099624.61999986,4901649.240000073,1331013.69,1179215.770000001,1694346.2100000002,1721750.2200000102,1372669.2900000112,2112713.2714285622,1475008.3775086538
2014-08-02,2291692.680000006,1861393.150000006,2099624.61999986,4901649.240000073,1331013.69,1179215.770000001,1694346.2100000002,1721750.2200000102,2194133.6228571334,1476418.8858031118
2014-08-03,1728317.3100000103,2291692.680000006,1861393.150000006,2099624.61999986,4901649.240000073,1331013.69,1179215.770000001,1694346.2100000002,2198986.6371428487,1476853.1934310377
2014-08-04,1718500.7599999998,1728317.3100000103,2291692.680000006,1861393.150000006,2099624.61999986,4901649.240000073,1331013.69,1179215.770000001,2276027.3499999912,1477269.11006885
2014-08-05,1642344.5499999989,1718500.7599999998,1728317.3100000103,2291692.680000006,1861393.150000006,2099624.61999986,4901649.240000073,1331013.69,2320503.187142848,1477552.744845364
2014-08-06,1499463.919999998,1642344.5499999989,1718500.7599999998,1728317.3100000103,2291692.680000006,1861393.150000006,2099624.61999986,4901649.240000073,1834476.7128571235,1477590.328336195
2014-08-07,1512527.6600000178,1499463.919999998,1642344.5499999989,1718500.7599999998,1728317.3100000103,2291692.680000006,1861393.150000006,2099624.61999986,1750605.718571432,1477650.1525342495
2014-08-08,1909935.980000004,1512527.6600000178,1499463.919999998,1642344.5499999989,1718500.7599999998,1728317.3100000103,2291692.680000006,1861393.150000006,1757540.4085714316,1478389.1026666695
2014-08-09,2184496.819999988,1909935.980000004,1512527.6600000178,1499463.919999998,1642344.5499999989,1718500.7599999998,1728317.3100000103,2291692.680000006,1742226.7142857148,1479594.064641641
2014-08-10,1775194.569999998,2184496.819999988,1909935.980000004,1512527.6600000178,1499463.919999998,1642344.5499999989,1718500.7599999998,1728317.3100000103,1748923.4657142847,1480097.643015335
2014-08-11,1327020.2499999981,1775194.569999998,2184496.819999988,1909935.980000004,1512527.6600000178,1499463.919999998,1642344.5499999989,1718500.7599999998,1692997.6785714272,1479837.3073129281
2014-08-12,1715134.8899999638,1327020.2499999981,1775194.569999998,2184496.819999988,1909935.980000004,1512527.6600000178,1499463.919999998,1642344.5499999989,1703396.2985714222,1480236.7938709706
2014-08-13,1589299.2300000044,1715134.8899999638,1327020.2499999981,1775194.569999998,2184496.819999988,1909935.980000004,1512527.6600000178,1499463.919999998,1716229.9142857087,1480421.64545763
2014-08-14,1743325.5299999868,1589299.2300000044,1715134.8899999638,1327020.2499999981,1775194.569999998,2184496.819999988,1909935.980000004,1512527.6600000178,1749201.0385714185,1480866.4912859588
2014-08-15,2001313.1899999897,1743325.5299999868,1589299.2300000044,1715134.8899999638,1327020.2499999981,1775194.569999998,2184496.819999988,1909935.980000004,1762254.9257142735,1481745.6242229757
2014-08-16,2180040.9,2001313.1899999897,1743325.5299999868,1589299.2300000044,1715134.8899999638,1327020.2499999981,1775194.569999998,2184496.819999988,1761618.3657142755,1482923.1879258037
2014-08-17,2008528.8700000013,2180040.9,2001313.1899999897,1743325.5299999868,1589299.2300000044,1715134.8899999638,1327020.2499999981,1775194.569999998,1794951.8371428472,1483808.0459764337
2014-08-18,2049792.840000022,2008528.8700000013,2180040.9,2001313.1899999897,1743325.5299999868,1589299.2300000044,1715134.8899999638,1327020.2499999981,1898205.064285708,1484759.2809243726
2014-08-19,3354762.9100002716,2049792.840000022,2008528.8700000013,2180040.9,2001313.1899999897,1743325.5299999868,1589299.2300000044,1715134.8899999638,2132437.6385714663,1487896.8709060436
2014-08-20,2147287.6999999923,3354762.9100002716,2049792.840000022,2008528.8700000013,2180040.9,2001313.1899999897,1743325.5299999868,1589299.2300000044,2212150.277142893,1489001.3781574573
2014-08-21,1879604.2800000138,2147287.6999999923,3354762.9100002716,2049792.840000022,2008528.8700000013,2180040.9,2001313.1899999897,1743325.5299999868,2231618.6700000395,1489654.5602675618
2014-08-22,2231298.420000038,1879604.2800000138,2147287.6999999923,3354762.9100002716,2049792.840000022,2008528.8700000013,2180040.9,2001313.1899999897,2264473.7028571893,1490892.696928217
2014-08-23,2333860.9299999475,2231298.420000038,1879604.2800000138,2147287.6999999923,3354762.9100002716,2049792.840000022,2008528.8700000013,2180040.9,2286447.992857182,1492297.6439833366
2014-08-24,2016602.5699999991,2333860.9299999475,2231298.420000038,1879604.2800000138,2147287.6999999923,3354762.9100002716,2049792.840000022,2008528.8700000013,2287601.378571467,1493170.0315474244
2014-08-25,1939069.5700000061,2016602.5699999991,2333860.9299999475,2231298.420000038,1879604.2800000138,2147287.6999999923,3354762.9100002716,2049792.840000022,2271783.7685714653,1493910.728455153
2014-08-26,1796850.3799999917,1939069.5700000061,2016602.5699999991,2333860.9299999475,2231298.420000038,1879604.2800000138,2147287.6999999923,3354762.9100002716,2049224.8357142822,1494413.1159369852
2014-08-27,2022361.040000031,1796850.3799999917,1939069.5700000061,2016602.5699999991,2333860.9299999475,2231298.420000038,1879604.2800000138,2147287.6999999923,2031378.170000002,1495287.2019039772
2014-08-28,1926318.7699999653,2022361.040000031,1796850.3799999917,1939069.5700000061,2016602.5699999991,2333860.9299999475,2231298.420000038,1879604.2800000138,2038051.6685714237,1495999.650776863
2014-08-29,2170556.7799999886,1926318.7699999653,2022361.040000031,1796850.3799999917,1939069.5700000061,2016602.5699999991,2333860.9299999475,2231298.420000038,2029374.2914285597,1497112.7813531389
2014-08-30,2560940.620000044,2170556.7799999886,1926318.7699999653,2022361.040000031,1796850.3799999917,1939069.5700000061,2016602.5699999991,2333860.9299999475,2061814.247142859,1498865.380757829
2014-08-31,2017040.8099999973,2560940.620000044,2170556.7799999886,1926318.7699999653,2022361.040000031,1796850.3799999917,1939069.5700000061,2016602.5699999991,2061876.8528571445,1499717.6429769772
2014-09-01,1552789.7500000116,2017040.8099999973,2560940.620000044,2170556.7799999886,1926318.7699999653,2022361.040000031,1796850.3799999917,1939069.5700000061,2006694.0214285739,1499804.7892939278
2014-09-02,1122428.5800000029,1552789.7500000116,2017040.8099999973,2560940.620000044,2170556.7799999886,1926318.7699999653,2022361.040000031,1796850.3799999917,1910348.050000004,1499186.1397704952
2014-09-03,1111709.2800000168,1122428.5800000029,1552789.7500000116,2017040.8099999973,2560940.620000044,2170556.7799999886,1926318.7699999653,2022361.040000031,1780254.9414285733,1498551.9714238986
2014-09-04,1267553.3599999982,1111709.2800000168,1122428.5800000029,1552789.7500000116,2017040.8099999973,2560940.620000044,2170556.7799999886,1926318.7699999653,1686145.5971428636,1498174.5227124218
2014-09-05,1314814.959999999,1267553.3599999982,1111709.2800000168,1122428.5800000029,1552789.7500000116,2017040.8099999973,2560940.620000044,2170556.7799999886,1563896.7657142936,1497875.4043393184
2014-09-06,2309478.769999991,1314814.959999999,1267553.3599999982,1111709.2800000168,1122428.5800000029,1552789.7500000116,2017040.8099999973,2560940.620000044,1527973.6442857147,1499197.2339250848
2014-09-07,1823087.700000001,2309478.769999991,1314814.959999999,1267553.3599999982,1111709.2800000168,1122428.5800000029,1552789.7500000116,2017040.8099999973,1500266.0571428582,1499723.8850894345
2014-09-08,1220338.069999999,1823087.700000001,2309478.769999991,1314814.959999999,1267553.3599999982,1111709.2800000168,1122428.5800000029,1552789.7500000116,1452772.9599999993,1499270.3366883153
2014-09-09,2938318.2400000044,1220338.069999999,1823087.700000001,2309478.769999991,1314814.959999999,1267553.3599999982,1111709.2800000168,1122428.5800000029,1712185.7685714278,1501602.667163699
2014-09-10,2442513.6800000407,2938318.2400000044,1220338.069999999,1823087.700000001,2309478.769999991,1314814.959999999,1267553.3599999982,1111709.2800000168,1902300.6828571458,1503125.1768932077
2014-09-11,2946356.7299999576,2442513.6800000407,2938318.2400000044,1220338.069999999,1823087.700000001,2309478.769999991,1314814.959999999,1267553.3599999982,2142129.735714283,1505456.7302907952
2014-09-12,2365045.159999975,2946356.7299999576,2442513.6800000407,2938318.2400000044,1220338.069999999,1823087.700000001,2309478.769999991,1314814.959999999,2292162.621428565,1506843.163241939
2014-09-13,2742325.619999961,2365045.159999975,2946356.7299999576,2442513.6800000407,2938318.2400000044,1220338.069999999,1823087.700000001,2309478.769999991,2353997.885714275,1508832.668003224
2014-09-14,2463709.6899999795,2742325.619999961,2365045.159999975,2946356.7299999576,2442513.6800000407,2938318.2400000044,1220338.069999999,1823087.700000001,2445515.312857129,1510367.840064312
2014-09-15,1584252.3199999998,2463709.6899999795,2742325.619999961,2365045.159999975,2946356.7299999576,2442513.6800000407,2938318.2400000044,1220338.069999999,2497503.062857129,1510486.434735156
2014-09-16,1721628.3999999948,1584252.3199999998,2463709.6899999795,2742325.619999961,2365045.159999975,2946356.7299999576,2442513.6800000407,2938318.2400000044,2323690.2285714136,1510824.8032692343
2014-09-17,1448026.14999999,1721628.3999999948,1584252.3199999998,2463709.6899999795,2742325.619999961,2365045.159999975,2946356.7299999576,2442513.6800000407,2181620.5814285493,1510724.3254240034
2014-09-18,1332420.99,1448026.14999999,1721628.3999999948,1584252.3199999998,2463709.6899999795,2742325.619999961,2365045.159999975,2946356.7299999576,1951058.3328571266,1510439.4958147
2014-09-19,1647819.6499999901,1332420.99,1448026.14999999,1721628.3999999948,1584252.3199999998,2463709.6899999795,2742325.619999961,2365045.159999975,1848597.545714272,1510658.6029186638
2014-09-20,2310952.339999983,1647819.6499999901,1332420.99,1448026.14999999,1721628.3999999948,1584252.3199999998,2463709.6899999795,2742325.619999961,1786972.7914285606,1511932.9560031882
2014-09-21,2079491.8999999776,2310952.339999983,1647819.6499999901,1332420.99,1448026.14999999,1721628.3999999948,1584252.3199999998,2463709.6899999795,1732084.5357142747,1512835.2754690018
2014-09-22,1356796.950000007,2079491.8999999776,2310952.339999983,1647819.6499999901,1332420.99,1448026.14999999,1721628.3999999948,1584252.3199999998,1699590.9114285614,1512587.595587305
2014-09-23,1948689.7399999062,1356796.950000007,2079491.8999999776,2310952.339999983,1647819.6499999901,1332420.99,1448026.14999999,1721628.3999999948,1732028.2457142633,1513278.7241838383
2014-09-24,1849889.75000007,1948689.7399999062,1356796.950000007,2079491.8999999776,2310952.339999983,1647819.6499999901,1332420.99,1448026.14999999,1789437.3314285607,1513811.3365664592
2014-09-25,5342370.299999901,1849889.75000007,1948689.7399999062,1356796.950000007,2079491.8999999776,2310952.339999983,1647819.6499999901,1332420.99,2362287.232857118,1519859.6129699876
2014-09-26,6997969.029999826,5342370.299999901,1849889.75000007,1948689.7399999062,1356796.950000007,2079491.8999999776,2310952.339999983,1647819.6499999901,3126594.287142809,1528500.1641009494
2014-09-27,4393061.910000035,6997969.029999826,5342370.299999901,1849889.75000007,1948689.7399999062,1356796.950000007,2079491.8999999776,2310952.339999983,3424038.511428531,1533011.2849606331
2014-09-28,3105861.9999999697,4393061.910000035,6997969.029999826,5342370.299999901,1849889.75000007,1948689.7399999062,1356796.950000007,2079491.8999999776,3570662.8114285297,1535484.320676104
2014-09-29,2013593.8199999873,3105861.9999999697,4393061.910000035,6997969.029999826,5342370.299999901,1849889.75000007,1948689.7399999062,1356796.950000007,3664490.935714241,1536234.8850392497
2014-09-30,1959557.6200000076,2013593.8199999873,3105861.9999999697,4393061.910000035,6997969.029999826,5342370.299999901,1849889.75000007,1948689.7399999062,3666043.48999997,1536898.4002978087
2014-10-01,1849755.08000001,1959557.6200000076,2013593.8199999873,3105861.9999999697,4393061.910000035,6997969.029999826,5342370.299999901,1849889.75000007,3666024.251428533,1537388.003865418
2014-10-02,2704279.3999999673,1849755.08000001,1959557.6200000076,2013593.8199999873,3105861.9999999697,4393061.910000035,6997969.029999826,5342370.299999901,3289154.122857114,1539211.2716718782
2014-10-03,4877594.560000067,2704279.3999999673,1849755.08000001,1959557.6200000076,2013593.8199999873,3105861.9999999697,4393061.910000035,6997969.029999826,2986243.4842857197,1544419.3579251203
2014-10-04,5733575.829999733,4877594.560000067,2704279.3999999673,1849755.08000001,1959557.6200000076,2013593.8199999873,3105861.9999999697,4393061.910000035,3177745.4728571055,1550944.5237694732
2014-10-05,4934767.840000001,5733575.829999733,4877594.560000067,2704279.3999999673,1849755.08000001,1959557.6200000076,2013593.8199999873,3105861.9999999697,3439017.7357142526,1556207.0794712314
2014-10-06,1927918.8099999814,4934767.840000001,5733575.829999733,4877594.560000067,2704279.3999999673,1849755.08000001,1959557.6200000076,2013593.8199999873,3426778.4485713947,1556784.2715993817
2014-10-07,2310939.169999975,1927918.8099999814,4934767.840000001,5733575.829999733,4877594.560000067,2704279.3999999673,1849755.08000001,1959557.6200000076,3476975.812857104,1557953.5040000028
2014-10-08,2812204.600000005,2310939.169999975,1927918.8099999814,4934767.840000001,5733575.829999733,4877594.560000067,2704279.3999999673,1849755.08000001,3614468.601428532,1559895.0691640894
2014-10-09,2102683.969999981,2812204.600000005,2310939.169999975,1927918.8099999814,4934767.840000001,5733575.829999733,4877594.560000067,2704279.3999999673,3528526.3971428196,1560734.0010046395
2014-10-10,2733867.25000001,2102683.969999981,2812204.600000005,2310939.169999975,1927918.8099999814,4934767.840000001,5733575.829999733,4877594.560000067,3222279.638571383,1562544.3918209905
2014-10-11,3443685.2999999938,2733867.25000001,2102683.969999981,2812204.600000005,2310939.169999975,1927918.8099999814,4934767.840000001,5733575.829999733,2895152.4199999915,1565442.9140215742
2014-10-12,2755413.699999989,3443685.2999999938,2733867.25000001,2102683.969999981,2812204.600000005,2310939.169999975,1927918.8099999814,4934767.840000001,2583816.114285704,1567273.638307695
2014-10-13,1642206.6599999773,2755413.699999989,3443685.2999999938,2733867.25000001,2102683.969999981,2812204.600000005,2310939.169999975,1927918.8099999814,2543000.0928571327,1567388.7427957016
2014-10-14,2189725.4999997495,1642206.6599999773,2755413.699999989,3443685.2999999938,2733867.25000001,2102683.969999981,2812204.600000005,2310939.169999975,2525683.854285672,1568343.2470245422
2014-10-15,1949165.190000033,2189725.4999997495,1642206.6599999773,2755413.699999989,3443685.2999999938,2733867.25000001,2102683.969999981,2812204.600000005,2402392.509999961,1568926.4352986242
2014-10-16,1917573.5399999793,1949165.190000033,2189725.4999997495,1642206.6599999773,2755413.699999989,3443685.2999999938,2733867.25000001,2102683.969999981,2375948.162857104,1569459.534847097
2014-10-17,2325783.3600000483,1917573.5399999793,1949165.190000033,2189725.4999997495,1642206.6599999773,2755413.699999989,3443685.2999999938,2733867.25000001,2317650.464285681,1570614.227709926
2014-10-18,3358390.809999989,2325783.3600000483,1917573.5399999793,1949165.190000033,2189725.4999997495,1642206.6599999773,2755413.699999989,3443685.2999999938,2305465.5371428235,1573339.4968902462
2014-10-19,2938671.6100000115,3358390.809999989,2325783.3600000483,1917573.5399999793,1949165.190000033,2189725.4999997495,1642206.6599999773,2755413.699999989,2331645.238571398,1575417.6279604284
2014-10-20,1555877.9099999783,2938671.6100000115,3358390.809999989,2325783.3600000483,1917573.5399999793,1949165.190000033,2189725.4999997495,1642206.6599999773,2319312.5599999693,1575387.9323404278
2014-10-21,1310553.599999993,1555877.9099999783,2938671.6100000115,3358390.809999989,2325783.3600000483,1917573.5399999793,1949165.190000033,2189725.4999997495,2193716.5742857186,1574986.059301975
2014-10-22,1347639.8399999847,1310553.599999993,1555877.9099999783,2938671.6100000115,3358390.809999989,2325783.3600000483,1917573.5399999793,1949165.190000033,2107784.3814285686,1574641.5953333357
2014-10-23,1360906.2000000188,1347639.8399999847,1310553.599999993,1555877.9099999783,2938671.6100000115,3358390.809999989,2325783.3600000483,1917573.5399999793,2028260.475714289,1574318.2437518935
2014-10-24,2060032.8000000718,1360906.2000000188,1347639.8399999847,1310553.599999993,1555877.9099999783,2938671.6100000115,3358390.809999989,2325783.3600000483,1990296.1100000066,1575051.951540788
2014-10-25,2945834.489999938,2060032.8000000718,1360906.2000000188,1347639.8399999847,1310553.599999993,1555877.9099999783,2938671.6100000115,3358390.809999989,1931359.492857142,1577119.4968476645
2014-10-26,2458842.60000001,2945834.489999938,2060032.8000000718,1360906.2000000188,1347639.8399999847,1310553.599999993,1555877.9099999783,2938671.6100000115,1862812.4914285706,1578447.3930873517
2014-10-27,1256125.8500000201,2458842.60000001,2945834.489999938,2060032.8000000718,1360906.2000000188,1347639.8399999847,1310553.599999993,1555877.9099999783,1819990.7685714338,1577962.6990375964
2014-10-28,1466811.3999999817,1256125.8500000201,2458842.60000001,2945834.489999938,2060032.8000000718,1360906.2000000188,1347639.8399999847,1310553.599999993,1842313.311428575,1577795.8051951975
2014-10-29,1656961.8000000208,1466811.3999999817,1256125.8500000201,2458842.60000001,2945834.489999938,2060032.8000000718,1360906.2000000188,1347639.8399999847,1886502.1628571518,1577914.4948425812
2014-10-30,1550012.8000000045,1656961.8000000208,1466811.3999999817,1256125.8500000201,2458842.60000001,2945834.489999938,2060032.8000000718,1360906.2000000188,1913517.3914285782,1577872.7258383257
2014-10-31,2123933.0,1550012.8000000045,1656961.8000000208,1466811.3999999817,1256125.8500000201,2458842.60000001,2945834.489999938,2060032.8000000718,1922645.9914285678,1578688.9594319903
2014-11-01,3282875.890000006,2123933.0,1550012.8000000045,1656961.8000000208,1466811.3999999817,1256125.8500000201,2458842.60000001,2945834.489999938,1970794.7628571491,1581232.5220149276
2014-11-02,2789174.9500000034,3282875.890000006,2123933.0,1550012.8000000045,1656961.8000000208,1466811.3999999817,1256125.8500000201,2458842.60000001,2017985.0985714342,1583032.7342772007
2014-11-03,3333007.520000054,2789174.9500000034,3282875.890000006,2123933.0,1550012.8000000045,1656961.8000000208,1466811.3999999817,1256125.8500000201,2314682.4800000107,1585636.8634226215
2014-11-04,2539918.0199999916,3333007.520000054,2789174.9500000034,3282875.890000006,2123933.0,1550012.8000000045,1656961.8000000208,1466811.3999999817,2467983.425714298,1587054.814621102
2014-11-05,1780818.9700000337,2539918.0199999916,3333007.520000054,2789174.9500000034,3282875.890000006,2123933.0,1550012.8000000045,1656961.8000000208,2485677.3071428714,1587342.2985311598
2014-11-06,1845724.9099999813,1780818.9700000337,2539918.0199999916,3333007.520000054,2789174.9500000034,3282875.890000006,2123933.0,1550012.8000000045,2527921.894285725,1587725.0875851877
2014-11-07,2400412.670000063,1845724.9099999813,1780818.9700000337,2539918.0199999916,3333007.520000054,2789174.9500000034,3282875.890000006,2123933.0,2567418.99000002,1588927.28815089
2014-11-08,3228680.8200000036,2400412.670000063,1845724.9099999813,1780818.9700000337,2539918.0199999916,3333007.520000054,2789174.9500000034,3282875.890000006,2559676.8371428763,1591349.3760856744
2014-11-09,2556100.010000019,3228680.8200000036,2400412.670000063,1845724.9099999813,1780818.9700000337,2539918.0199999916,3333007.520000054,2789174.9500000034,2526380.4171428788,1592772.312123896
2014-11-10,1558606.8999999985,2556100.010000019,3228680.8200000036,2400412.670000063,1845724.9099999813,1780818.9700000337,2539918.0199999916,3333007.520000054,2272894.614285728,1592721.9948748183
2014-11-11,1895018.9199999988,1558606.8999999985,2556100.010000019,3228680.8200000036,2400412.670000063,1845724.9099999813,1780818.9700000337,2539918.0199999916,2180766.1714285864,1593166.5491764732
2014-11-12,1567281.100000019,1895018.9199999988,1558606.8999999985,2556100.010000019,3228680.8200000036,2400412.670000063,1845724.9099999813,1780818.9700000337,2150260.7614285843,1593128.538237888
2014-11-13,6363822.469999938,1567281.100000019,1895018.9199999988,1558606.8999999985,2556100.010000019,3228680.8200000036,2400412.670000063,1845724.9099999813,2795703.2700000065,1600123.690630501
2014-11-14,3477087.449999922,6363822.469999938,1567281.100000019,1895018.9199999988,1558606.8999999985,2556100.010000019,3228680.8200000036,2400412.670000063,2949513.9528571293,1602871.8074084942
2014-11-15,4459116.870000009,3477087.449999922,6363822.469999938,1567281.100000019,1895018.9199999988,1558606.8999999985,2556100.010000019,3228680.8200000036,3125290.5314285583,1607047.604283628
2014-11-16,3604658.4300000374,4459116.870000009,3477087.449999922,6363822.469999938,1567281.100000019,1895018.9199999988,1558606.8999999985,2556100.010000019,3275084.5914285607,1609963.8244671556
2014-11-17,2353054.749999987,3604658.4300000374,4459116.870000009,3477087.449999922,6363822.469999938,1567281.100000019,1895018.9199999988,1558606.8999999985,3388577.141428559,1611047.047390673
2014-11-18,9634289.07999931,2353054.749999987,3604658.4300000374,4459116.870000009,3477087.449999922,6363822.469999938,1567281.100000019,1895018.9199999988,4494187.164285604,1622725.7111935967
2014-11-19,6858666.239999456,9634289.07999931,2353054.749999987,3604658.4300000374,4459116.870000009,3477087.449999922,6363822.469999938,1567281.100000019,5250099.327142666,1630336.0898691865
2014-11-20,5231203.170000074,6858666.239999456,9634289.07999931,2353054.749999987,3604658.4300000374,4459116.870000009,3477087.449999922,6363822.469999938,5088296.569999829,1635562.3120464447
2014-11-21,4639897.570000102,5231203.170000074,6858666.239999456,9634289.07999931,2353054.749999987,3604658.4300000374,4459116.870000009,3477087.449999922,5254412.301428427,1639916.421115943
2014-11-22,5385287.559999918,4639897.570000102,5231203.170000074,6858666.239999456,9634289.07999931,2353054.749999987,3604658.4300000374,4459116.870000009,5386722.399999842,1645336.6398408113
